commentId,text,time,isLiked,likeCount,author,channel,votes,photo,authorIsChannelOwner
UgxzPxENqtY1S_Z3eRd4AaABAg,VAMOS CHICOS USTEDES PUEDEN BASTA!! JUSTICIA CARAJO!!  SALGAMOS A LA CALLE POR EL AMOR A NUESTRAS FAMILIAS DESPIERTEN!!,Hace 1 semana,False,1,Maria Celeste Andreoli,UCGRQH_40op4PscLNLYt8ajw,1,https://yt3.ggpht.com/a/AATXAJwze2XZzPufvQBAeBH-XMfS_5LTrAhUWzr_sqfz=s48-c-k-c0xffffffff-no-rj-mo,False
UgyvPp0ouibnpHd8Q1t4AaABAg,"POR QUE NO ESTA NICOLAS MORAS ENTRE LOS INTERLOCUTORES, EL TAMBIEN ES LIBERAL, Y TAMBIEN A HECHO MUCHO POR LA BATALLA CULTURAL, NO ME PARECE JUSTO QUE DEJEN DE LADO A NICOLAS MORAS, LA GENTE QUIERE A NICOLAS MORAS TAMIBEN ALLI",Hace 1 semana,False,1,daniel Santoro,UCA9zrZvYBe3hALYJtGgxIMg,1,https://yt3.ggpht.com/a/AATXAJxwuIow-W6wD5vYkOqHvBz7KN8gNdC7KIQLxQ=s48-c-k-c0xffffffff-no-rj-mo,False
UgxrBNfUSxuO3oAl_gZ4AaABAg,"TENGO UNA SOLA NOTICIA BUENA .....Y ESTO SE LO DEBEMOS A USTEDES MUCHACHOS.....A LA BATALLA CULTURAL QUE ESTAN DANDO.......ARGENTINA VA A SER EL UNICO PAIS LATINOAMERICANO QUE NO SE VA A DOBLEGAR ANTES GOBIERNOS COMUNISTAS.....NO NOS VAN A GANAR XQ A PESAR DE LOS K ......VAMOS A GANAR ESTA....ESTA LA GANAMOS LOS LIBERALES,,,,,PORQUE HAY MUCHOSSS Q LO VOTARON A ALBERTO QUE LO ESTAN ODIANDO......Y SE VAN A SUMAR A NOSOTROS",Hace 1 semana,False,3,Gisela Grebaudi,UCEBVe7EKJOSNehHyzPICOdg,3,https://yt3.ggpht.com/a/AATXAJx6r9N9Rg4L_kDwwZgSJ-2egnEbY1fh9J88eC_J=s48-c-k-c0xffffffff-no-rj-mo,False
Ugz5kXf_fpZAxz6higR4AaABAg,BERNI ES UN CARETAJE DE MIL CARAS.....TODO SIN DIGNIDAD...UN GRAN CIRCO MEDIÁTICO Y REAL PRESENTANDO COMO REY AL MIEDO.....YA SABEMOS QUE EL MIEDO PARALIZA....LA GENTE ESTA MUY MAL PSIQUICAMENTE HABLANDO...ECONÓMICAMENTE YA NO SE SABE QUE HACER.......DESPERTEMOS POR FAVOR ARGENTINOS....,Hace 1 semana,False,1,Susana Avalos,UCyTWGnTP0O-jj4uZzFhV9Ww,1,https://yt3.ggpht.com/a/AATXAJwFJ063F9RdLJ3m8gts3vnbDDVxEh4H6IdqtqOKLQ=s48-c-k-c0xffffffff-no-rj-mo,False
UgxGlFf7DkLnd3Pqzq14AaABAg,No son mínimos son lo más grande.  Son peronistas y no se dieron cuenta,Hace 1 semana,False,0,Elpidio González,UCUFbs97dJPH14ulYkVoom1g,0,https://yt3.ggpht.com/a/AATXAJwGeYHSp5Ow75W8r3Jr3MKmFvdEyZBIiBRuWQ=s48-c-k-c0xffffffff-no-rj-mo,False
UgwDyI3OrfuS_8sQP2t4AaABAg,Vengo yendo a marchas desde Alfonsín y la emoción es mala consejera,Hace 1 semana,False,5,Jorge Vega Palomino,UCHc3t0roqP1eCN8hXCqNfjA,5,https://yt3.ggpht.com/a/AATXAJyWZbh8TjXzKRBk597W-IuxHHU4gSNuT1KK3w=s48-c-k-c0xffffffff-no-rj-mo,False
Ugyu4I8XdLK_4Zlsw3t4AaABAg,"Y las Vacunas, médicos por la verdad, y un montón de médicos dicen es nefasta .",Hace 1 semana,False,14,Ruth Rua,UC-wlo-NLIce_vyHeDc8RKiw,14,https://yt3.ggpht.com/a/AATXAJxcJXQiY8abYXajONMraMB5k6jN4DIr2VH5PQ=s48-c-k-c0xffffffff-no-rj-mo,False
Ugw71c9amY4jUQZqHEp4AaABAg,"53:20 reitero, los llaman soretes con revolver... Ojala mantuvieran esa linea de pensamiento siempre, pero despues termonan hablando de militarizar la seguridad y elogiando a Patricia Bulrrich que hacia precisamente eso.",Hace 1 semana,False,2,Pablo Raul Pereyra,UCxTsv1nvIe8KsTmHjuWvufw,2,https://yt3.ggpht.com/a/AATXAJzlAhsYX1Rd7oZjTb5EWT1yL2SHInVB8TwcuA=s48-c-k-c0xffffffff-no-rj-mo,False
Ugw3laHanlUdB8wKC3J4AaABAg,"Argentinos Despierten, la Unión hace la Fuerza, NO PERMITAN QUE LOS FERNÁNDEZ continúen en el poder, quieren introducir el Socialismo del siglo XXI y CONVERTIR Argentina en una Cuba y Venezuela, dónde lo primero que harán es atentar con la Institucionalización del Estado, con la propiedad Privada y la formación de milicias armadas.
Jóvenes son ustedes que van a salvar su país , hay que acabar con los Fernández.",Hace 3 días,False,0,ML M,UCuqDydJzKk17ylANAT0Tg3Q,0,https://yt3.ggpht.com/a/AATXAJxcbGrMQ0-i7SuEDqCbTRIAyDpmG2G2qq75Aw=s48-c-k-c0xffffffff-no-rj-mo,False
UgwdhUUYfYB0rASL3el4AaABAg,en el 2003 vote a lopez murphy ...y en el 2007 vote a Gustavo Breid Obeid .....pero les queria contar una anecdota....cuando gano la primera vez nestor kirchner un amigo que vivio en puerto deseado santa cruz y se fue del pais.. me dijo....ustedes no sabes lo que les espera ...yo vi como en 15 años el kirchnerismo destruyo santa cruz..ahora van a hacer lo mismo con el pais..lo van a vaciar....y dejaran un tendal de pobres y de gente bruta y sin educacion...no se equivoco,Hace 1 semana,False,0,Adrian Mussi,UCsEkBHlMxBu4uqOCAkb5Tew,0,https://yt3.ggpht.com/a/AATXAJze58BChEgMXbosjszMgUMPedHJNhTBkoUXZQ=s48-c-k-c0xffffffff-no-rj-mo,False
Ugz9FGTbQ-6d4uGPzMB4AaABAg,Ayer fueron x  los Fiscales y patinaron hoy X los Jueces Mañana x los periodistas q dicen quienes roban según el Enfermo de Odio PARRILl y después van a meterse en tu cama haber con quien te acostas y le pgtn a la Jefa si ñe gusta el color de tu TANGA  o  de tu CALZONSILLOS  si no te hacén la Boleta x pensar de querer ser libre y decir lo a está mal o está bien y después va hacer como en RUSIA envenenan al RIVAL esto va de castaño a NEGRO,Hace 1 semana,False,0,Juan Pérez,UC_lCYJy9wLj4iJxhB-5_XoQ,0,https://yt3.ggpht.com/a/AATXAJwfeEsJVZsEx_8fglKkgQP-r-iU1fHyWPQL9Q=s48-c-k-c0xffffffff-no-rj-mo,False
UgwghAq89Ewooa26atp4AaABAg.9CgL9MBW3E69Chd-_ke-X5,"Disculpa pero eso no es verdad en cierta parte, lo pones a todos en una misma bolsa",Hace 1 semana (editado),False,1,duffsebastian,UCmbPW5XfmDrshXH5my9ZuDQ,1,https://yt3.ggpht.com/a/AATXAJwtb5fpffxSG0LIP57Kg8Oo3aoNTjzbP6vEkbgx=s48-c-k-c0xffffffff-no-rj-mo,False
Ugw1KXOwoVshR2AE0CN4AaABAg.9Chg6u5nwOL9ChyQfswsta,O podría haber hecho videollamada con el celular 🤣,Hace 1 semana,False,0,Ariel Zarate,UCtNCQ_ZHD0fRmy8q6ypCM2w,0,https://yt3.ggpht.com/a/AATXAJx_slctr1qmXA3BT5w3RbPl2n_8lL_xvJNwipolwQ=s48-c-k-c0xffffffff-no-rj-mo,False
UgyivhihNeUyi3JON4N4AaABAg.9Cg8ZI31lMv9CgAXRQiLis,El peronismo https://youtu.be/yDL_Vi5IYdo,Hace 1 semana,False,1,sars sara,UCCS5Re6BAwTpKquOKP2DtUQ,1,https://yt3.ggpht.com/a/AATXAJxATwHdNcY7CSU4SMjg0OX5xXV6N3wtTXF_3Q=s48-c-k-c0xffffffff-no-rj-mo,False
UgyivhihNeUyi3JON4N4AaABAg.9Cg8ZI31lMv9CgHXXse1v-,"Gisela , pero no lo tiene ! , nosotros.......le tenemos miedo ! .",Hace 1 semana,False,1,Gustavo yo,UC94BYK4poea0GJN5WfzKtCA,1,https://yt3.ggpht.com/a/AATXAJwCi6evENybKms12W8zNEy7_igWARuL6mEPbA=s48-c-k-c0xffffffff-no-rj-mo,False
UgyivhihNeUyi3JON4N4AaABAg.9Cg8ZI31lMv9CgR2SZBe9A,@Gustavo yo POR ESOO HAY Q CAMBIARRR ESOOO...YAA,Hace 1 semana,False,0,Gisela Grebaudi,UCEBVe7EKJOSNehHyzPICOdg,0,https://yt3.ggpht.com/a/AATXAJx6r9N9Rg4L_kDwwZgSJ-2egnEbY1fh9J88eC_J=s48-c-k-c0xffffffff-no-rj-mo,False
UgyivhihNeUyi3JON4N4AaABAg.9Cg8ZI31lMv9CgRHDGNDZd,"@sars sara TOTALMENTE....ES ADOCTRINAMIENTO EL PERONISMO,,,,Y POR ESO LO SIGUEN COMO OVEJAS",Hace 1 semana,False,0,Gisela Grebaudi,UCEBVe7EKJOSNehHyzPICOdg,0,https://yt3.ggpht.com/a/AATXAJx6r9N9Rg4L_kDwwZgSJ-2egnEbY1fh9J88eC_J=s48-c-k-c0xffffffff-no-rj-mo,False
Ugw6o9tWK2fwQSowUhd4AaABAg.9ChuMJEoNYw9CmXPnJ-0jt,🤣🤣🤣🤣🤣🤣🤣,Hace 1 semana,False,0,Ariel Zarate,UCtNCQ_ZHD0fRmy8q6ypCM2w,0,https://yt3.ggpht.com/a/AATXAJx_slctr1qmXA3BT5w3RbPl2n_8lL_xvJNwipolwQ=s48-c-k-c0xffffffff-no-rj-mo,False
Ugw28Gh1WQDcdeXC61F4AaABAg.9ChGos58PPy9Chxq_1U3ed,🤣🤣🤣🤣🤣,Hace 1 semana,False,0,Ariel Zarate,UCtNCQ_ZHD0fRmy8q6ypCM2w,0,https://yt3.ggpht.com/a/AATXAJx_slctr1qmXA3BT5w3RbPl2n_8lL_xvJNwipolwQ=s48-c-k-c0xffffffff-no-rj-mo,False
Ugyp30wZMD7HMM0fQlR4AaABAg.9CgNtXTAaWX9Clmy9xXUvI,"Este gobierno caerá el 20 de Diciembre con el último cacerolazo y banderazo en Plaza de Mayo y todo el país !!
Caerá la dictadura!!!
Caerá la cuarentena !!
Caerá la impunidad !!",Hace 1 semana,False,0,Fabian Bolado,UCv2qgfodazUqHWjrh36_Wyg,0,https://yt3.ggpht.com/a/AATXAJz-ZDRIbTnDH0aj5_5pVt_E9n1oM99eL4SH5Q=s48-c-k-c0xffffffff-no-rj-mo,False
UgzBW5RV_ztbmREw-BN4AaABAg.9Ch7OgrnFjK9ChyxmzIHri,🤣🤣🤣🤣🤣🤣,Hace 1 semana,False,0,Ariel Zarate,UCtNCQ_ZHD0fRmy8q6ypCM2w,0,https://yt3.ggpht.com/a/AATXAJx_slctr1qmXA3BT5w3RbPl2n_8lL_xvJNwipolwQ=s48-c-k-c0xffffffff-no-rj-mo,False
UgzNL030pxBxN7kZY8p4AaABAg.9CkaElSwtBQ9ClLJ_rT_Bu,*NICOLÁS MORÁS. Saludos.-,Hace 1 semana,False,0,Fernanda Patricia FUNES MORINI,UCX4e2WBX9icfo2-DeGrPFwg,0,https://yt3.ggpht.com/a/AATXAJwUCl57bHehIQkDg0BpSPATU90lH0hpVZNeJ5IR=s48-c-k-c0xffffffff-no-rj-mo,False
Ugwc5AcKiktbrA4ROFZ4AaABAg.9CjDQnJr-W79Clru4X_2bf,"Totalmente! A despertarnos, vamos, que si no es ahora luego será muy tarde!",Hace 1 semana,False,0,Naty AP,UCcA69R9Ovoxp55cguoT-jOw,0,https://yt3.ggpht.com/a/AATXAJzFCCZvGPJR8tuQJscFPEGxJ85HZYB1Ei4p=s48-c-k-c0xffffffff-no-rj-mo,False
UgyJAczxPZnnzNg5CxB4AaABAg.9CgExf-4FvU9CgHPZQqgCR,"Es matemática, el pueblo es infinitamente mayor al estado .",Hace 1 semana,False,0,MARIANO NAHUEL,UCJrrlip4XEIfDDXgj6IVi5w,0,https://yt3.ggpht.com/a/AATXAJxDdHRmBDPjlXIOluymepAOX8Yc8_QHSpX4g0BVrw=s48-c-k-c0xffffffff-no-rj-mo,False
UgyJAczxPZnnzNg5CxB4AaABAg.9CgExf-4FvU9CgIdrnJaiH,"@MARIANO NAHUEL claro...pero en número, no en recursos",Hace 1 semana,False,0,Daniel Sargenti,UCAXbQLFEgvmcXmb9la2wUog,0,https://yt3.ggpht.com/a/AATXAJy6KtWUezxAkS705XjgODUSbFfOFXLrQ2_YxTv3gA=s48-c-k-c0xffffffff-no-rj-mo,False
UgwgH2QMJyC6-62rjLd4AaABAg,Vuelva a ser presidente,Hace 1 semana,False,0,Luis Oscar Avila,UC0_7vcNgFTp0JB0TJzBIwqg,0,https://yt3.ggpht.com/a/AATXAJyW2CgXFYPfXBm3E9VtZTkEZCJjRa42E0Qzlg=s48-c-k-c0xffffffff-no-rj-mo,False
Ugy7fmGd9_F13HYSDgx4AaABAg,Presto homosexual no asumido,Hace 5 días,False,0,Lautaro,UC-YruFFhwcaVVsgxTI4I10Q,0,https://yt3.ggpht.com/a/AATXAJx91QsiIHEdcRd2NqYdmVAwBetporwpFF3U3qmqng=s48-c-k-c0xffffffff-no-rj-mo,False
UgwJ5eXpPGy-KQmRxMh4AaABAg,"NO LES CREEMOS NADA A USTEDES....... 
NUNCA LES VIMOS A USTEDES DEFENDER AL LABURANTE CUANDO EL MACRISMO ERA GOBIERNO Y CUANDO CERRABAN Y QUEBRABAN MILES DE EMPRESAS, INDUSTRIAS Y COMERCIOS DEJANDO MILES DE PERSONAS SIN TRABAJO, GENERANDO POBREZA Y HAMBRE",Hace 1 semana,False,3,fi ag,UCuIvHCOUC4nv_IKZTNNx5vg,3,https://yt3.ggpht.com/a/AATXAJweH_3kioQP2svXOjR4GcuKHlGEEMyP51qMV0ms=s48-c-k-c0xffffffff-no-rj-mo,False
UgzHGz8VMNYE8R0U3gV4AaABAg,Presto   nos despertamos  porque este gobierno es nefasto  asesinos   chorros    van por ellos  para salvarse  y minga el  pueblo   morite de  hambre   total   ellos viven bien y comen   caviar,Hace 1 semana,False,0,Mirta cristina Vidable,UCCa1puss8U3NxgaCUkGsr8Q,0,https://yt3.ggpht.com/a/AATXAJwdlZbXtsBEz9kDpOlERf5ZVNL49QQGXWDX4A=s48-c-k-c0xffffffff-no-rj-mo,False
Ugw5Dc-0N7FO3nwTizl4AaABAg,"FELICITACIONES y FELICIDADES chicos
A los 63 años y después d toda la vida predicando en el desierto al fin x suerte veo q la LIBERTAD está al alcance de la mano gracias a ustedes y a la maravillosa juventud q los sigue
Gracias a ustedes y a ellos mis nietos puede q tengan 1 futuro mucho mejor q el q tuvieron sus padres Verlos así es genial
No aflogen
ESTE y NO otro es el camino CORRECTO x el bien d TODOS Creí q nosotros no habíamos podido q no había prendido el mensaje pero al verlos me doy cuenta q aunq pocos y dispersos hemos cumplido en sembrar semillas como ustedes
Cuando le toque pasar a LaParca me voy a ir + tranquila De vuelta y aguantenle... NO AFLOJEN... sean el bulldozer q remueva para siempre a las lacras de la política",Hace 1 semana,False,7,Alicia Cejas,UCdlaGgQztOPwX6ttoIES98g,7,https://yt3.ggpht.com/a/AATXAJyCf98-3VVYtDSbw2P6h1ZLkI7d4wJ0i5HnOzNWkA=s48-c-k-c0xffffffff-no-rj-mo,False
UgwJosLBXJYzavKvjoZ4AaABAg,"Hola Presto..buenas noches..es verdad tenemos que defender al periodismo libre pero no a los que se hacen pasar por periodistas y son necios,hipocritas y vendidos al mejor postor como Mauro Viale y otros que en el 2013 acusaron y publicaron hipotesis acusando de criminal a un portero de nombre Jorge Mangeri por ser este un simple desconocido pero inocente del la chica llamada Angeles Rawson ya que nunca fue investigado ese horrible crimen supuestamente para encubrir a supuestos criminales con mucho dinero o influencias politicas por esa razon Viale y todos los que se hacen pasar por periodistas y son los que encubrieron ere crimen de una niña no deberian tener derechos de ejercer el periodismo y menos libre porque son terribles personajes y estan libres como los asesinos de la chica Angeles Rawson.",Hace 1 semana,False,0,liang cus,UC6tCQGaHJGwo3xdpXCLZ69Q,0,https://yt3.ggpht.com/a/AATXAJyu3eDutDyfkSrK1-hvZ6DzQoOfrfYKIasOhUzJ=s48-c-k-c0xffffffff-no-rj-mo,False
UgzHZGsZjjx87oew0dN4AaABAg,Acá hay muchos descerebrados manipulados por el odio,Hace 1 semana,False,1,Ariel Zarate,UCtNCQ_ZHD0fRmy8q6ypCM2w,1,https://yt3.ggpht.com/a/AATXAJx_slctr1qmXA3BT5w3RbPl2n_8lL_xvJNwipolwQ=s48-c-k-c0xffffffff-no-rj-mo,False
UgxKIAhyXoejZhLSGh94AaABAg,SOLO CON DIOS PODES GANAR DE OTRA MANERA SOS UN ESCLAVO MASS . LOS QUE MANEJAN EL MUNDO SON SATÁNICOS Y MUY INTELIGENTES .,Hace 1 semana,False,1,CONEXIÓN 9.5 Emi,UCcm5p7BH24jyG_55yh_Gn0Q,1,https://yt3.ggpht.com/a/AATXAJxWZ5jSHmhNVuOI47VZxUYVZKG5Q0ufYYNGSw=s48-c-k-c0xffffffff-no-rj-mo,False
UgxNJVmJ6Yc6duF4F994AaABAg,"Que bien putea el Presto, no se si odiador, pero puteador profesional seguro.",Hace 1 semana,False,4,FIFA Freak,UCIi-_nrLTLvhxJjsphxCBBg,4,https://yt3.ggpht.com/a/AATXAJylrJlFS_F1NDsUg_lc6yY2wDngLr9JifiShA=s48-c-k-c0xffffffff-no-rj-mo,False
Ugx5062QSxjsNBtNgzV4AaABAg,"Presto, estas fumando mucho.. no te olvides que de cigarrillo por año se mueren 40mil personas.. lo peor de todo que lo venden ellos... si no lo venderian se salvarian.. y el año pasado se murieron 33mil personas de gripe.. entonces? existe esta pandemia????? o es una extrategia para exclavizarnos??",Hace 1 semana,False,0,Juntos X la Libertad,UC0U1tUgdlW7HN-7AmgZq70Q,0,https://yt3.ggpht.com/a/AATXAJwumSIktSM9T7qdEnSuN2g0ZyZWgPPGJUjCgYOP8Q=s48-c-k-c0xffffffff-no-rj-mo,False
Ugxu51f4Xt0PN_PcQeB4AaABAg,"Como Dominicano pero aficionado a la cultura Argentina, debo de decir que como El General San Martin, Belgrano, Saavedra entre otros lucharon para la independencia de Argentina. Hoy declaro a Danann, Tipito enojado, Don Grinner, El Presto, Zicarelli, Milei entre otros los padres de la segunda independencia Argentina, una batalla que no se pelea con armas de guerra, sino mediante la concentizacion, educacion y generacion de ideas que despierten a la poblacion de este letargo; para romper el yugo comunista de mierda que esta gente tienen sometida al pais. Talves este equvocado ya que no vivo en la Argentina, solo veo algunos canales pero por mi percepcion el unico funcionario de este gobierno que esta trabajando bien y realmente le importa el bienestar de los Argentinos/as es el Señor Axel Kicillof. Los quiero mucho hermanos Argentinos/as como decimos aqui en RD ""pa tra ni pa cojer impulso""",Hace 1 semana,False,5,simonyoel torres,UC_uEWgbX4y3IJ-Koaxo9f3A,5,https://yt3.ggpht.com/a/AATXAJz1CuyIqQT2cajsrcQF902NgZKj8IdB9cfwgI2R=s48-c-k-c0xffffffff-no-rj-mo,False
UgyCkQThD1IeNUG4nQV4AaABAg,Cinco valientes!!! La verdad nunca puede ser censurada.los Argentinos queremos pibes liberales como ustedes !!! No queremos mas!! Politicos!!! No estan solos presto!!!!,Hace 1 semana,False,1,Graciela Danei,UC5YRz7XjlAiBCfP2bSd2d_g,1,https://yt3.ggpht.com/a/AATXAJzNhAWpzlh8_wMARoK7BSjRXfcE1OXfy5NEGg=s48-c-k-c0xffffffff-no-rj-mo,False
UgzaixY30mPEvX5kDOZ4AaABAg,"Nunca vi a tantos resentidos en un video, pooobresiiitos, ""defensores de la libertad y el derecho al golpe de estado"" jajajajaj",Hace 1 semana,False,0,Agustin,UC5Vw4TC18EiJNMFMxlcXl6w,0,https://yt3.ggpht.com/a/AATXAJx853_YOiH8PPbrxe2T1A6A3VQZfrARJt_HCantAg=s48-c-k-c0xffffffff-no-rj-mo,False
UgyShkczYmMeAvN0bER4AaABAg,"45:00 vuelven a hablar de como la policia mata, y luego se quejan del ""garantismo""",Hace 1 semana,False,1,Pablo Raul Pereyra,UCxTsv1nvIe8KsTmHjuWvufw,1,https://yt3.ggpht.com/a/AATXAJzlAhsYX1Rd7oZjTb5EWT1yL2SHInVB8TwcuA=s48-c-k-c0xffffffff-no-rj-mo,False
UgzBz6C8MdpFCv9FWPd4AaABAg,"Solo les falta ser Cristianos, Les paso mi numero Presto porque la verdad son muy buenos muchachos y tienen que conocer a Cristo pq despues lo demas son muy buenas personas
1140547891",Hace 1 semana,False,1,Alex Aguirre,UCrsW4gVPpaVDN6T91s_zxRw,1,https://yt3.ggpht.com/a/AATXAJxBa-BocELLlVU_9lznLNuWWHXyDpTdS0_Gw6BS4g=s48-c-k-c0xffffffff-no-rj-mo,False
Ugz0vi8re-_jy5reL1V4AaABAg,MI HIJO ESTA EN USA Y DICE Q TODO ES MENTIRA LOS NUMEROS DE ENFERMOS SON  UNA CAMPAÑA DE LOS MEDIOS CONTRA TRUMP,Hace 1 semana,False,29,Marta irma,UCCieDpow4LFf5r73jYtxqng,29,https://yt3.ggpht.com/a/AATXAJyUZyzD_6tlO8zgnFjD9mVQyhRlRMKb6oKNlIesHQ=s48-c-k-c0xffffffff-no-rj-mo,False
Ugwadf3aLU-ZllOm8z14AaABAg,"Vuelvan al Padre Eterno por los méritos de YESHUA el Mesías el Cordero que quita el pecado del mundo. El te salva , Reconciliense con el Eterno. Bendiciones",Hace 1 semana,False,2,Beatriz Alicia Antunez,UCPFKCNXAuI2PqUkmjOQjaqw,2,https://yt3.ggpht.com/a/AATXAJwd_3VGp9G6LAdeTw6MVpLzPLhpDUtuK--RVw=s48-c-k-c0xffffffff-no-rj-mo,False
UgxzDJqC9fx40H6otk14AaABAg,"Perón: fué un socialista Trucho.-
Menem: fué un Liberal Trucho.-",Hace 1 semana,False,4,mariano anibal,UCtVoiZSohtv1-v9Jn4bEsnQ,4,https://yt3.ggpht.com/a/AATXAJwEZ27pUSqPn1qx1_1YPGSM3YyN2xqnbCAT7Q=s48-c-k-c0xffffffff-no-rj-mo,False
UgyK8uJrEcY88zCfVUd4AaABAg,LOS REBELDES WAY !!!!! AGGGGGGJAJAJAJAJAJAJAAAAAAAA !!!!!!,Hace 1 semana,False,0,Soy Tu Abuelito Cosquillas,UCK_Z6cSNZrtdlG0PlqGErmw,0,https://yt3.ggpht.com/a/AATXAJxzvdasXa16ldz4ypSUrN-5bEHuQDGCVN5-B8GnQw=s48-c-k-c0xffffffff-no-rj-mo,False
UgzEZWl5LGxElG10a_54AaABAg,"Se juntaron los fachos, organizen un golpe de Estado.",Hace 1 semana,False,0,Fulanito De Incógnito,UCCp8nHTbJocQJC3F0YJax_g,0,https://yt3.ggpht.com/a/AATXAJziuU0P3QkQEO6gTwInm6EXAJNkcxltRyycPCT6Ww=s48-c-k-c0xffffffff-no-rj-mo,False
Ugw71c9amY4jUQZqHEp4AaABAg.9Cg7wJUuqGY9CgAamDZdow,El peronismo https://youtu.be/yDL_Vi5IYdo,Hace 1 semana,False,1,sars sara,UCCS5Re6BAwTpKquOKP2DtUQ,1,https://yt3.ggpht.com/a/AATXAJxATwHdNcY7CSU4SMjg0OX5xXV6N3wtTXF_3Q=s48-c-k-c0xffffffff-no-rj-mo,False
Ugw71c9amY4jUQZqHEp4AaABAg.9Cg7wJUuqGY9CgCc7PX2QA,"@sars sara no se porque spameas eso, y ni vi el enlace todavia porque quiero terminar este video, pero no soy peronista",Hace 1 semana,False,0,Pablo Raul Pereyra,UCxTsv1nvIe8KsTmHjuWvufw,0,https://yt3.ggpht.com/a/AATXAJzlAhsYX1Rd7oZjTb5EWT1yL2SHInVB8TwcuA=s48-c-k-c0xffffffff-no-rj-mo,False
Ugyu4I8XdLK_4Zlsw3t4AaABAg.9Cg7KuM3ne79CgAdwFUy5s,El peronismo https://youtu.be/yDL_Vi5IYdo,Hace 1 semana,False,0,sars sara,UCCS5Re6BAwTpKquOKP2DtUQ,0,https://yt3.ggpht.com/a/AATXAJxATwHdNcY7CSU4SMjg0OX5xXV6N3wtTXF_3Q=s48-c-k-c0xffffffff-no-rj-mo,False
Ugyu4I8XdLK_4Zlsw3t4AaABAg.9Cg7KuM3ne79CiKQvht8B4,Cualquiera.  Que medicos lo dicen?,Hace 1 semana,False,0,Florencia Chueke,UClvz0i50SVz-EEu-ijx8oIA,0,https://yt3.ggpht.com/a/AATXAJzSasGsZ3t-hCJGwP9sOmG6fAw9jZfiraQwfpXwweM=s48-c-k-c0xffffffff-no-rj-mo,False
Ugyu4I8XdLK_4Zlsw3t4AaABAg.9Cg7KuM3ne79CiO-Ac3E6u,"@Florencia Chueke Médicos por la verdad  es un grupo de profesionales, que luchan por desaznar a ignorantes que solo  se guían por la TV de periodistas comprados que corean al gobierno de turno que tratan de seguir estafandonos, aparte hay muchísima información y todas coincidentes.",Hace 1 semana,False,0,Ruth Rua,UC-wlo-NLIce_vyHeDc8RKiw,0,https://yt3.ggpht.com/a/AATXAJxcJXQiY8abYXajONMraMB5k6jN4DIr2VH5PQ=s48-c-k-c0xffffffff-no-rj-mo,False
Ugyu4I8XdLK_4Zlsw3t4AaABAg.9Cg7KuM3ne79CiOK1OX5hS,"@Soy Tu Abuelito Cosquillas Pobrecito, Villerito  ordinario  y seguro no sos mí abuelito. Lobito no feroz",Hace 1 semana,False,0,Ruth Rua,UC-wlo-NLIce_vyHeDc8RKiw,0,https://yt3.ggpht.com/a/AATXAJxcJXQiY8abYXajONMraMB5k6jN4DIr2VH5PQ=s48-c-k-c0xffffffff-no-rj-mo,False
Ugyu4I8XdLK_4Zlsw3t4AaABAg.9Cg7KuM3ne79CiPw_fUFVx,"@Ruth Rua ignorante sera ud. Yo soy biologa molecular,  especialista en genetica y trabaje mas de 10 años en investigación científica. Ademas soy anti zurdos",Hace 1 semana (editado),False,0,Florencia Chueke,UClvz0i50SVz-EEu-ijx8oIA,0,https://yt3.ggpht.com/a/AATXAJzSasGsZ3t-hCJGwP9sOmG6fAw9jZfiraQwfpXwweM=s48-c-k-c0xffffffff-no-rj-mo,False
Ugyu4I8XdLK_4Zlsw3t4AaABAg.9Cg7KuM3ne79CiSRLMOdG6,@Florencia Chueke los médicos esos se refieren a la vacuna del covid no a todas,Hace 1 semana,False,1,Abraham Gamboa,UCqwn6dt0dlPnSyS1qZe8usg,1,https://yt3.ggpht.com/a/AATXAJyqZGC2oa9nOnWLQ9M4qLiZQaahonu0_Gx8zFtYhNI=s48-c-k-c0xffffffff-no-rj-mo,False
Ugyu4I8XdLK_4Zlsw3t4AaABAg.9Cg7KuM3ne79CiVCeINB68,"@Florencia Chueke Si justamente, ignoraba este tema por eso busque información que me parecen convincentes . BendicioneS.",Hace 1 semana,False,1,Ruth Rua,UC-wlo-NLIce_vyHeDc8RKiw,1,https://yt3.ggpht.com/a/AATXAJxcJXQiY8abYXajONMraMB5k6jN4DIr2VH5PQ=s48-c-k-c0xffffffff-no-rj-mo,False
Ugyu4I8XdLK_4Zlsw3t4AaABAg.9Cg7KuM3ne79CiV_l4XhSZ,"Exacto a las vacunas de covic no a todas y  soy totalmente anti Populista, P, y anti zurda.",Hace 1 semana,False,1,Ruth Rua,UC-wlo-NLIce_vyHeDc8RKiw,1,https://yt3.ggpht.com/a/AATXAJxcJXQiY8abYXajONMraMB5k6jN4DIr2VH5PQ=s48-c-k-c0xffffffff-no-rj-mo,False
